urd-ng-102-174502-11516146-post164__4	وہ بھی اللہ کے بندے ہیں اور فوج بھی۔	They are also men of God and so is our army.	They are also servants of Allah and so is the army.	They are servant of Allah and so is Army.	They are also the human beings and the army.	-30.7425	-27.8841	-27.1866	-16.4366	-30.8263	-28.1035	-27.1233	-16.234
urd-ng-102-174502-11516146-post164__5	صاف ظاہر ہے کہ دال میں کچھ کالا ہے۔	It is very clear that there is fishy.	It is clear that something is sinister.	All in seeing that there is something wrong at the bottom.	It is clear that the pulse, some.	-17.0911	-18.8877	-24.3237	-18.2101	-17.4082	-16.5796	-24.9129	-17.2208
urd-ng-102-174502-11516146-post52__1	ملائيت، آمرِ زمانہ ضياءالحق کي حقيقتاً آمريت کے دور سے خدا کی رحيمی اور کريمی کی صفات اجاگر کرنے کے برعکس طرح طرح کے عذابوں اور عبرتوں کے تذکروں سے مذہب کے نام پر خوف ودہشت کی جو فضاء قائم کرتی نظر آتی ہے اس ميں لاش لٹکنانے کے واقعہ کے علاوہ انکا لٹريچر اور ’مرنے کے بعد کيا ہوگا‘ جيسی کتابيں بھی خوف ودہشت پيدا کرتی ہيں۔	instead of promoting God's blessing and merciful nature, discussing various disastrous and lesson gaining occurrences to create an air of fear and terror in the name of religion was being seen. And besides the event of hanging the dead body, their literature and books like "what will happen after death" also create fear and terror.	Malaiyat. In the dictator of the age, Ziya-ul-Haqq's dictatorship, instead of presenting the Noble and Merciful characters of God, an atmosphere of religio-phobia was created by the use of many types of narrations of punishments and incidents apart from the incident of the body hanging. Even the literature and books like 'what will happen when we die?' created fear and terror.	Malaiat, In the period of The dictator of the time Zia-u-Lhaq he did not show good characteristics of sympathies of Allah but there is various tortures at the name of religion and more it his writing "What will be done after death."	ملائيت ضياءالحق his career, is now that you're امريت to God, the qualities of rahimi and karimi to highlight the contrary to the and the name of the religion of the ودہشت fear the atmosphere is set up in this incident, the body apart from their and ' 'after' will be severe also fear giving birth to.	-225.427	-368.925	-226.581	-382.48	-220.564	-370.773	-228.221	-386.856
urd-ng-102-174502-11516146-post52__2	اور يہ لوگ محض دنياوي حلوہ مانڈہ اور جاہ و جلال کي غرض سے اس خوف ودہشت کو بطور آلہ يا ھتھيار کےاستعمال کر رہے ہيں۔	And these people are using this fear and terror as a shield for the purpose of world power.	And these people are only using this fear as a tool or a weapon to gain worldly pleasures and honor.	And such persons use this fright as a way to get only this world respect.	And this is just worldy people tiny amount and dignity and Jalal his intention to as fear or beign used by the equipment.	-42.8939	-98.9047	-46.9297	-173.054	-40.7168	-98.5406	-47.6434	-173.134
urd-ng-102-174502-11516146-post52__3	’واعظو!	Wiso!	preachers!	O Speakers "preachers"	speech!!!	-42.7141	-42.7141	-52.9502	-42.7141	-42.7141	-42.7141	-52.9502	-42.7141
urd-ng-102-174502-11516146-post52__4	آتشِ دوزخ سے جہاں کو تم يہ ڈرايا ہے	Like you have scared the world from the fire of hell,	As you have preached against the fire of Hell	You frightened the world form fire of Hell.	you make the people scared from the Fire of the hell.	-36.3104	-29.1196	-31.0679	-31.7878	-38.5057	-29.0145	-32.1143	-34.3381
urd-ng-102-174502-11516146-post52__5	کہ خود بن گئے ڈر کي صورت‘	You yourself have become the reason of fear.	that you have yourself become the face of fear.	That you became the image of fright.	The case has become his fear'	-19.4281	-22.6507	-23.0749	-21.2768	-20.5398	-22.892	-25.1181	-22.4089
urd-ng-102-174502-11516146-post58__1	حيرت ہوتی ہے جب يہ کہا جاتا ہے کہ يہ کام کسی مسلمان کا نہيں ہو سکتا۔	It comes as a surprise when it is said that this was not done by a Muslim.	It is surprising when it is said that this can not be a work of a Muslim	Upon it wondered that when it is said that it cannot be a Muslim action.	It is his son when it is said that this is a work of Muslims can not.	-31.6019	-34.573	-37.6849	-37.4461	-32.9505	-34.8703	-38.0735	-37.5023
urd-ng-102-174502-11516146-post58__2	ہم خود اپنی ہی تاريخ سے نابلد ہيں يا مصلحتاً چشم پوشی کر جاتے ہيں۔	We are either unaware of our history or we choose to not know about it.	We are either unaware of our own history, or we ignore it for some reason.	We are ourself do not know this history or cover it for any purpose.	We enables it to the eye or are not a senator	-34.0287	-40.745	-75.3688	-32.6876	-33.5088	-42.4273	-76.6644	-33.813
urd-ng-102-174502-11516146-post58__3	وصال پيغمبر کے بعد انکار بيعت پر دخترِ رسول کا بند دروازہ کس نے نظر آتش کيا اور ان کے شوہر کو گلے ميں رسی ڈال کون گھسيٹ لے چلا تھا؟	Who burnt the closed door of the Prophet's daughter on the refusal of oath after the Prophet (PBUH) passed away and how took her husband by the rope in his neck?	Upon the death of the Prophet, upon refusing to pledge alliegance, who burnt the door of the daughter of the Messenger and pulled her husband out with a rope around his neck?	n/a	After the prophet refused to educationist بيعت closed the doors of the Prophet daughter of the volcano in what and her husband to put the rope who was walked to گھسيٹ?	-209.991	-211.488	-42.7141	-209.112	-212.049	-211.649	-42.7141	-210.386
urd-ng-102-174502-11516146-post58__4	کيا وہ کہيں باہر سے آئے تھے؟	Did they come from abroad?	Had they come from somewhere outside?	n/a	What he had come to counter the outside.	-15.0276	-56.7537	-42.7141	-18.6255	-13.6157	-54.777	-42.7141	-19.2195
urd-ng-102-174502-11516146-post58__5	مدينہ پر فوج يزيد کي يلغار اور سانحۂ کربلا کيا ہنود و يہود کا کيا دھرا تھا؟	Was the attack on Medina by the the Army of Yazid and and the incident of Karbala was the conspiracy of Jews and Pagans?	Was it the work of Hindus and Jews the strike on Madeena and Great Karbala?	was the attack of Yazid's forces on Medina not the act of Christians and the Jews?	The army's pilgrimage to the enemy and what Karbala and what the axle?	-176.971	-121.991	-122.203	-112.402	-178.394	-119.122	-122.347	-112.858
urd-ng-102-174502-11516146-post58__6	حقائق تسليم کیے بغير محرکات دور ہوئے ہيں نہ ہي سدباب ہوا ہے۔	Without accepting the facts, neither motives can be removed nor these can be corrected?	Without the submission of the truth nor the movement was away neither the check.	without accepting reality neither the motives can be diminished nor correction can be made.	Without the facts and accept are unsafe, not a check.	-43.9183	-42.2945	-46.3563	-32.5242	-44.2024	-44.497	-46.9705	-33.1277
urd-ng-102-174502-11516146-post60__1	بی بی سی والو دوغلی پالسی بند کرو۔	BBC people, stop this dual policy.	BBC people close quadrant policy.	O' BBC please stop this dual-headed policy.	BBC people please stop double policies	-24.7478	-58.3757	-64.4974	-28.9732	-24.7826	-58.6892	-64.6209	-29.0619
urd-ng-102-174502-11516146-post60__2	اس موضوع سے زيادہ بہتر سپر ہٹ عنوان: ’بش کو جوتے پڑنے جائز تھے يا ناجائز؟	The better super hit title than this is: the beating of Bush with shoes is right or wrong?	The super hit title for this subject: 'Was it legal or illegal, Bush was hit with the shoes?	better than this topic the super hit title: Shoe-ing of Bush fair or unfair?	Instead of this topic there is better superhit topic: Bush beaten by shoes is legal or illegal?	-70.2227	-134.8	-127.281	-97.492	-71.3063	-135.953	-127.282	-99.5237
urd-ng-102-174502-11516146-post60__3	‘ ہونا چاہئیے تھا	this should have been the topic.	Supposed to be.	'should have been	Should had be	-13.0977	-9.92461	-13.0378	-12.5573	-13.353	-10.2494	-13.02	-13.2444
urd-ng-102-174502-11516146-post60__4	طاھر چوھدری، جاپان	Tahir Chowdary, Japan	Tahir Choudry, Japan	Tahir Choudhry, Japan	Tahar Chaudry Japan	-88.222	-88.222	-88.222	-88.222	-88.222	-88.222	-88.222	-88.222
urd-ng-102-174502-11516146-post60__5	يار کچھ شرم کر ايک انسان کو قبر سے نکال کر کھمبے سے لٹکا ديا گيا اسليے کہ اس نے ظلم کے خلاف آواز اٹھائی، اور آپ کو باکس آفس کے موضوع کی پڑی ہوئی ہے۔	Be ashamed, the body of a person was taken out of the grave and hanged on a pole because he spoke against the cruelty and you are struck up over the topic of Box Office.	Friend have some shame, taking out one Human being from the grave and hanging him to the pole just because he has raised vices against the wrongfulness, and you are concerned about the title of the box office.	please show some modesty, a human pulled out of his grave and hanged over a pole just because he raised his voice against the oppression, and you are concerned about the topic of the box office.	Friend Feel shy about a person removed from a coffin and tied to a poll just for raising his voice against injustice but have more considerations for box office reviews.	-100.65	-148.383	-107.508	-108.022	-102.145	-147.768	-108.275	-109.362
urd-ng-102-174502-11516146-post73__1	آپريشن شيردل کی کاميابی کے ليے اور بارڈر کی دوسری طرف سے آپريشن لائن ہارٹ کی کاميابی کا انحصار اس بات پر منحصر ہے کہ عام لوگوں کي رائے کس کے حق ميں ہے۔	The success of operation Sherdil and across the border the success of operation Lion Heart depends on the direction of sympathies of common folk.	For the victory of the operation Sherdil and on the other side of the border the victorious invasion of the operation lion heart is dependable that on whose favor is the opinion of normal people.	the success of, operation Sherdil and across the border operation Lion heart, depends on the fact that in whose favor is the opinion of general public.	For the success of Operation Sherdil and across the border the success of Operation Lion Heart depends on the favor of people.	-112.083	-170.426	-147.232	-136.485	-106.53	-171.073	-147.89	-130.958
urd-ng-102-174502-11516146-post73__2	يہ اقدام امريکی اور پاکستانی ايجنسيوں کا ہی ہے اور پير صاحب اس سازش کا شکار ہوئے ہيں۔	This step is of American and Pakistani intelligence agencies and Pir Sahib is the victim of this conspiracy	These steps are of American and Pakistan Agencies and Peer Sahib was the target of this conspiracy.	this act is of American and Pakistani agencies and Peer Sahab is a victim of this conspiracy.	It is carried out by American and Pakistani agencies and Peer Sahib is a victim of conspiracy.	-124.811	-88.0329	-88.6913	-82.8044	-124.439	-90.1731	-90.2586	-82.2733
urd-ng-102-174502-11516146-post73__3	اس فورم ميں اب سارے تبصرے طالبان مخالفت پر مبنی ہونگے کيونکہ خفيہ والے طالبان ميں کاميابی سے شامل ہو چکے ہيں اور وہ اقدامات کر رہے ہيں جو عام لوگوں کی رائے بدل سکے۔	All the comments on this forum would be against the Taliban because intelligence agents have successfully infiltrated in the Taliban ranks and they are carrying out such actions that can change their perception of people.	In this form now all the criticism is going to be against the Taaliban because undercover people has included with the Taaliban very successfully and they are taking steps where normal people can change their opinions.	all discussions on this forum will now be anti Taliban since the secret agents have successfully joined Taliban and they are doing what can change the public opinion.	In this forum all reviews will be against Taliban, Agencies have been successfully indulged in Taliban and are applying the policies which might change public opinion.	-91.2911	-168.921	-79.9398	-73.2877	-90.4009	-169.068	-80.8512	-74.6796
urd-ng-102-174502-11516146-post77__1	ميں تو صرف يہ پوچھنا چا ہو نگا کہ جب ايک پورے دن تک يہ لاش لٹکتی ری تو فوج والے کيا کر رہے تھے کيا وہ صرف عام لوگوں کو نشانہ بنانے کيلے وہاں بيھٹے ہيں جو بيان بھی کچھ اسطرح کرتے ہيں’طالبان کے ٹھکانوں پر بمباری، مکان پرگولہ گرنےسے 2 بچے اور انکی ماں ’ہلاک‘۔	I only want to ask that when this body was hanging for a whole day, what was the army doing? Are they only there for targeting the public. They even report something like this 'Bombing on Taliban residences, a shell falling on a house kills two children and their mother'.	i have only the question all the day that what will the force doing when the dead body was hanging the hole day,are they sitting in country to kill the normal people those say like this two children and thier mother dead by bombing on Taliban houses.	I would like to ask only this. What were the soldiers doing when the corpse was kept hanging throughout a day? were they sitting there to aim only the common people? It is said that Taliban hideouts were bombed and a woman and two kids were killed when a house was attacked.	what i only want to ask is when the body was hanging for a whole day what were the army doing were they there to only target civilians all they give their speeches is due to bombing Taliban tanks, there fell a bomb on house resulting death of two children and mother.	-228.716	-222.36	-168.489	-163.694	-228.818	-226.36	-168.729	-161.926
urd-ng-102-174502-11516146-post77__2	کيا انہں اس چوک کے بارے ميں پتہ نہيں تھا؟	Did they not know about this mistake?	Were they not know about that chowk?	Why? Didn't they come to know about this great tragedy?	whether they dint know about this situation.	-19.3685	-57.8821	-34.7204	-22.4745	-17.1454	-55.2764	-34.8363	-22.2428
urd-ng-102-174502-11516146-post77__3	يا تماشہ ديکھ رہے تھے؟	Or were they watching the show?	Or they were seeing a film action?	Were they leisurely having fun, or not?	Or else having fun.	-59.0635	-23.6762	-31.3694	-16.9882	-57.7482	-24.4316	-29.9228	-17.6124
urd-ng-102-174502-11516146-post77__4	ہم ہاتھ جوڑ کر منت اور التجا کرتے ہيں کہ خدا کيلیے يہ گيم بند کر ديجيے۔	We fold our hands and request them to please, for God's sake, stop this game.	We say it with excuse that stop this game for Allah sake.	Let us fold our hands to you in a request. For God's sake, stop this game.	we fold our hands and request you to please end this game.	-48.4711	-41.5864	-46.6777	-38.9855	-48.7138	-41.5308	-44.6246	-36.9108
urd-ng-102-174502-11516146-post77__5	آخر آپ کے اوپر بھی ايک حکمران ہيں۔	After all, there is a ruler above you.	At last there is a commander upon you also.	After all, there is a ruler who watches over all of us.	atlast above you also there is a master.	-21.127	-27.2919	-27.9355	-64.2033	-20.0472	-27.1605	-25.1911	-64.3195
urd-ng-102-174502-11516146-post79__1	بی بی سی کی طرف سے پوچھا گیا سوال معقول ہو نہ ہو لکھنے والوں کی سطحیت دیکھ کر افسوس ہوتا ہے، مثلاً یہ سوال کسی نے نہیں پوچھا کہ سوات میں موجود تیس ہزار فوج کیا کرنے گئی ہے؟	Whether the question asked by BBC is understandable or not, it is saddening to see the lack of perspective of the writer. For instance, no one asked what the army of 30,000, in Swat went there to do.	A question raised from BBS if it is not reasonable but alas on the sow thinking of writers,.for example it was asked from any person that for what purpose the force went Swaaat containing 30000 persons.	Though the question raised from the B.B.C. is substandard, it could only be felt pity at the poor quality of the writers. For instance, nobody asked this. What were the 3000 soldiers camping at Swat doing ?	The BBC, was asked the question is not enough to write to see the superficialness regret, for example, a question did not present in the Swat 30 thousand army has been to what?	-212.439	-254.894	-233.803	-154.208	-212.195	-255.679	-234.185	-155.167
urd-ng-102-174502-11516146-post79__2	جو فوج کے مددگار طالبان سے لڑنے والوں کی لاشیں دن بھر کھمبوں پر لٹکتی رہتی ہیں۔	That the bodies of the Taliban who helps the army is left hanging on poles throughout the day.	That the dead bodies of the helpers of force fighting with Taliban remained hanged on poles all the day.	The helpers of the army were hanging on poles the dead bodies of those who fought Taliban.	The Taliban of army fight the dead bodies are all day bleeding on electric poles there.	-50.5503	-64.4443	-51.6312	-56.717	-53.2958	-66.5593	-52.585	-56.8758
urd-ng-102-174502-11516146-post79__3	سواتی عوام کے ساتھ سبز قدم پاکستانی فوج نے جو کیا سو کیا، لیکن میڈیا بشمول بی بی سی نے بھی دنیا کو اصل حقیقت سے لاعلم رکھ کر اچھا نہیں کیا ہے۔	Whatever the green footed Pakistani government did with the Swat public, the media, including BBC did not do good by keeping the world ignorant about the reality.	What did the Pakistani force with Swati public what did but the media contain BBC did the world unknowing about real matter and it was not good.	The cheating done to the commoners by the Pakistani soldiers is done, but, it is not right that the medias including B.B.C. has concealed the fact from the world.	The Green sawati step, the Pakistani army has 100, media, including the BBC, the real world and the reality, is not a good ignoramus.	-122.221	-154.419	-190.787	-145.189	-123.385	-155.357	-192.993	-144.649
urd-ng-102-174502-11516146-post79__4	پاکستانی فوج ڈرامہ کررہی ہے۔	The Pakistani Army is putting up a drama.	Pakistani force is making drama.	The Pak soldiers are playing drama.	The Pakistani army drama.	-25.8802	-22.7871	-59.1392	-17.6846	-25.4722	-22.8993	-59.7356	-17.5621
urd-ng-102-174502-11516146-post79__5	سوات کا بچہ بچہ کہ رہا ہے کہ یہ ایک خونی ڈرامہ ہے۔	Every child in Swat is saying that this is a bloody drama.	Every child of Swaat is saying that this is a blood drama.	Every child in Swat whispers that it is a bloody drama.	The Swat child is that it is a bloody drama.	-69.5845	-70.1829	-105.195	-63.6188	-69.6278	-70.3009	-105.689	-64.0727
urd-ng-102-174502-11516146-post79__6	خدارا بس کریں ڈرامہ۔	For God's sake stop this drama.	Please stop this drama, for god sake	Stop this drama for Godsake!	Only thing bus to drama.	-25.8179	-29.5092	-55.3282	-21.3356	-25.5715	-29.5398	-54.9157	-22.2753
urd-ng-102-174502-11516146-post84__1	ان طالبان نے مسلمانوں کا نام ہی خراب کر ديا۔	These Talibans have tarnished the Muslim image.	The Taliban has destroyed the name of muslims	These Talibans have destroyed the image of muslims.	These Taliban's have spoilt the name of Muslims	-63.2401	-21.6671	-60.9823	-30.2399	-63.5399	-21.4859	-61.3171	-30.3619
urd-ng-102-174502-11516146-post84__2	پوری دنيا ميں اگر سچے مسلمان ان کو مسالمان نہيں کہتے تو ان کے علاقے ميں ان دہشت گردوں کو جگہ کيوں ملتی ہے۔	If in the whole world true Muslims don't call these terrorists as Muslims then how come these elements are able to live in the lands of true Muslims.	if the pure muslims of whole worlds does tell them as a muslim, they wont get any place to leave for the terror	If the real muslims dont accept Taliban as muslims then why they get a refuge in thier places.	Through out the world if Muslims don't tell them Muslims then why would terrorists are found in their territories.	-88.6316	-77.2787	-133.611	-64.308	-89.2806	-79.0466	-135.211	-65.4876
urd-ng-102-174502-11516146-post84__3	جو بےغيرت بن جاتے ہيں جن سے محنت مزدوری نہيں ہوتی بندوق اٹھا کے ان کے گروپ ميں شامل ہوتے ہيں۔	Those who become shameless, can't do hard labor they pick up guns and become the members of terrorist groups.	Those are not interested in doing work, and not interested in leaving a peaceful life, and they take guns and join those people	The one who are shameless and dont do hardwork and labour, take arms in their hands and join thier group.	those who become insensitive and people who don't want to work hard take guns and join these groups	-131.225	-66.2042	-172.56	-56.2403	-133.282	-67.3051	-172.543	-56.4696
urd-ng-102-174502-11516146-post84__4	اسلام بندوق يا تلوار کے زور سے نہيں آيا ہے۔	Islam did not spread on the point of a sword or barrel of a gun.	Islam has not came under the pressure of gun or sword	Islam doesnt spread through sword & guns.	Islam has not spread from guns and swords.	-41.4272	-37.1362	-75.6807	-63.3933	-39.3098	-36.8774	-76.0073	-64.6275
urd-ng-102-174502-11516146-post84__5	شرم کرو۔	Feel the shame.	Shame on you	Have shame.	be ashamed	-13.6117	-13.7294	-10.6411	-9.65682	-13.8135	-13.8677	-11.2273	-10.334
urd-ng-102-174502-11516146-post88__1	اس کا جواز نہ کسي مذہب ميں ہے نہ کسي خانداني روايات ميں۔	There is no allowance of this in any religion or family traditions.	there is no reason for this in any religion or in any families	Its baseless and has no roots in any religion nor in family customs.	Its need is neither in any religion nor in any customs.	-32.6689	-28.9761	-46.5333	-36.3656	-33.1611	-27.3916	-47.8374	-38.8874
urd-ng-102-174502-11516146-post88__2	بشمول بی بی سی ساری ميڈيا طالبان اور قبائل کے متعلق مختلف ذرائع سے اپنے تبصرے کرتے ہيں	Including BBC all the media present their views in different styles on Taliban or the tribal people.	BBC along with other media's has gathered information about Taliban	All media including BBC show different views on Taliban and Tribals.	All media including BBC gives thier views about taliban and tribal areas by different resources	-54.0561	-40.083	-76.9329	-94.7539	-53.8509	-39.713	-77.7678	-95.5932
urd-ng-102-174502-11516146-post88__3	ليکن حقيقی صورت حال کا کسي کو پتہ ہي نہيں کہ صحيح صورت حال ہے کيا يہ تو ہم جانتے ہہیں کيونکہ ہم قبائلی ہيں۔	But no one is aware of the ground realities or what the truth is. It is us the tribal people who know what rally is the matter.	but, the reality is not even known to any one, that what is the real situation, we only know because we are tribals	Infact nobody knows the actual situation except us, becuase we are the natives.	But nobody knows what the actual situation is. It is we who know about it because we are tribals.	-73.1	-95.5449	-151.855	-83.865	-73.5642	-96.9001	-152.963	-75.9568
urd-ng-102-174502-11516146-post88__4	مختصرا يہ کہ يہ ايک کھيل ہے جسميں سی ائی اے، را، موساد اور ہمارا اپنا ائی ايس آئی شامل ہيں نہ کوئی طالب ہے نہ قبائلی يہ ان اداروس کے پيداکردہ شرپسند عناصر ہيں جو اسلام، طالبان، مدارس، پشتون قوم، قبائل اور قبائلی روايات کو بدنام کر رہے ہيں۔	In short, its a game in which CIA, RAW, MOSAD and our own ISI are invloved. No one is a talib or a tribal. Who made these institutions? Warmongers who are against Islam, Taliban, Madrassa's, Pushtoon people, tribes and tribal traditions.	BAsically it is a game in which CIA, RAW, MOSAD, and our ISI,are involved, there is no one in from taliban or from tribal, the was created by terror from above agencies, who are insulting Taliban, Islam, Madarsa's, Pestos, and Tribals	( sorry was pretty hard to translate)	In short this is a game in which CIA, RAW, MUSAD, and our own ISI is involved.There is nothing like taliban or tribal people, they are the negative elements created by these institutions who are spoiling the name of Islam, Taliban, Religous institutes, Pukhtoon nation and Tribals.	-397.003	-322.538	-63.9033	-369.956	-394.335	-323.26	-64.2889	-369.684
urd-ng-102-174502-11516146-post9__1	اس حرکت سے سب مسلمانوں کے سر شرم سے جھک گئے ہيں۔	The heads of Muslims have hung from shame over this action.	due to this action Muslims head down with shyness.	This move has ashamed all the Muslims.	Because of this act, head of the Muslims petulance of shame .	-33.8271	-68.4294	-24.6794	-71.86	-35.0051	-69.2266	-25.2622	-71.9916
urd-ng-102-174502-11516146-post9__2	ميں ايم کيو ايم کے قائد الطف حسين کو اے اين پی اور پي پی پی کی قيادت کو سلام پيش کرتا ہوں جو اس کينسر کے خلاف يعنی طالبان کے خلاف بات کرتے ہيں۔	I salute the leader of MQM, Althaf Husain, and the leaderships of ANP and PPP, as they have spoken against this cancer, i.e. the Taliban.	i salute MQM Leader Altaf Hussain, ANP and PPP leaders who are against this cancer it means talk against Taliban.	I salute MQM's Altaf Hussain and the leadership of ANP and PPP who speak against this cancer that is Taliban.	I salute to M.Q.M leader Iltaf Hussein,A.N.P and to the division of the P.P.P for raising their voices against this cancer,named Taliban.	-253.51	-216.007	-206.725	-244.64	-255.456	-215.823	-206.367	-245.609
urd-ng-102-174502-11516146-post9__3	يہ کينسر ضياالحق کی پيداوار ہے، وہ خود تو گئے مگر پاکستان کو بھی تباہ کر گئے۔	This cancer was given birth to by Zia-ul-Haqq. He has gone, but he has destroyed Pakistan as he went.	this cancer creates by Ziaulhaq, he left but also destroy Pakistan.	This cancer is a product of Zia-ul-Haq who died but also destroyed Pakistan.	This cancer is creation of Zia-ul-haq,who is gone but he has also destroyed the Pakistan.	-92.3779	-74.9775	-73.8605	-81.0122	-92.8032	-76.3724	-75.0704	-83.2053
