mhr_urd_20090112.0002__2	مہر خبررساں ایجنسی کی رپورٹ کے مطابق امریکہ کے منتخب صدر باراک اوبامہ نے اے بی سی نیوز چینل کے ساتھ گفتگو کرتے ہوئے کہا ہے کہ وہ ایران کے مسئلے پر نئی اور جدید حکمتِ عملی اپنائیں گے۔	According to an expert news reporter agency, the elected president of America Barak Obam said talking NABC News Channal that he will do a new policy about the issue of Iran,	According to a report from Mehr news agency, the newly elected president of America, Barack Obama told ABC news channel, in an interview with them, that they would take a new approach towards the Iran dilemma.	According to Mahar news agency, the elected President of America Barak Obama, while talking to ABC news channel, said that new and modern strategies would be adopted in dealing with the Iran affairs.	With Obama being elected as the new President of United states of America, The Mehrnews agency report that the Modern and new strategy for the issue of Iran will be made easy	-204.159	-181.277	-178.029	-149.635	-204.061	-180.222	-179.225	-150.59
mhr_urd_20090112.0002__3	باراک اوباما نے کہا کہ " ایران امریکی حکومت کے لئے ایک بہت بڑا چیلنجز ہوگا"۔	Barack Obama said "Iran will be a big challenge for American government"	Barack Obama said that Iran would be a very big challenge for the American government	Bark Obama said that Iran will be the big challenge for American Government.	Iran will be a very Big challenge to American Government, Said Obama.	-148.868	-111.682	-74.7606	-69.2396	-148.715	-110.733	-73.8604	-68.5161
mhr_urd_20090112.0002__4	باراک اوبامہ نے کہا کہ اسےفلسطینی اسلامی تنظیم حماس و حزب اللہ کی ایرانی حمایت اور ایران کے جوہری افژودگی کے پروگرام پر تشویش ہے۔	Barack Obama said that he is concerned about Iranian support of Palestinian organizations Hamas and Hiza Ullah and Iran's uranium enrichment program.	He said that they are in a dilemma with regards to Palestinian Islamic organizations Hamas and Hizbullah's support of Iran and Iran's nuclear enrichment program.	Bark Obama said that he afraid about the Iranic help to Falastini Islamic organization Hammas and Hizbullah and Iranic item program.	Obama Said that the Iran's nuclear program is supported by the Islamic organisations like Hamas and Hezbollah	-254.672	-147.685	-266.448	-90.3975	-255.357	-146.083	-266.342	-91.3574
mhr_urd_20090112.0002__5	لیکن وہ ایران کے بارے میں موجودہ امریکی صدر بش کی پالیسی جاری نہیں رکھیں گے اور ایران سے تعلقات کے سلسلے میں مختلف پالیسی اپنائیں گے۔	But he will not continue existing policy of current American president Bush and he will adopt a different policy about relations with Iran.	But he will not retain the policy of present American president George Bush, with regards to Iran, but would adopt different policies for Iran.	But he will not continue the running policy of American president Bush about Iran and start relationship with Iran.	But, Iran will not adopt the various policy of US president Bush and also, the relationship with India.	-52.3851	-63.9696	-48.2942	-43.0518	-50.598	-62.429	-47.7501	-44.9909
mhr_urd_20090112.0002__6	باراک اوبامہ نے کہا کہ وہ اپنے اصل مقصد کو مکمل طور پر واضح کرتے ہوئے باہمی احترام اور بات چیت کی خواہش پر زور دیں گے۔	Barack Obama said that while achieving the real goal he will insist on mutual respect and dialogue.	Barack Obama said that he would make his actual goal completely clear, while stressing on the hope for mutual respect and dialog.	Bark Obama said that he will stress on talking and respecting showing his real aim.	Obama when talking about mutual respect said that the real purpose will be completed and also, he stressed on the desire.	-118.998	-174.486	-91.2486	-90.8981	-118.616	-174.197	-89.7927	-91.1519
mhr_urd_20090112.0002__7	باراک اوبامہ ماضی میں بھی کہہ چکے ہیں کہ ایران سے بات چیت کے سلسلے میں پہلے سے کوئی شرائط عائد نہیں کی جانی چاہیئیں۔	Barack has already said that to do dialogue with Iran there should be no conditions applied.	Barack Obama has mentioned in the past that no prerequisites will be set with regards to dialog with Iran.	Bark Obama said it in past also that there will be no conditions to talk with Iran.	Obama said that the talks about the Iran in the past should not be spoken	-77.9961	-164.241	-85.0662	-73.8888	-77.2941	-163.583	-84.1571	-71.995
mhr_urd_20090112.0002__8	انٹرویو کے دوران انہوں نے امید ظاہر کی کہ ان کی انتظامیہ ایران کے حوالے سے اس نئی حکمتِ عملی پر’تیزی سے عمل پیرا ہوگی۔	During interview he hoped that his administration will quickly follow his new policy about Iran.	During the interview , he expressed the hope that his government would take quick policy decisions on Iran.	He showed in interview that the management will work on this new policy rapidly about Iran.	He said in one of the interview that the new strategy should be followed by the Iran administration.	-47.5034	-49.0582	-44.8934	-37.9905	-48.9395	-45.9958	-45.6641	-37.8307
mhr_urd_20090112.0002__9	اوبامہ نے مشرق وسطی کے بحران کے بارے میں کہا کہ وہ اس سلسلے میں ایک خصوصی ٹیم تشکیل دے رہے ہیں	Regarding crisis in middle east Obama said that he is making a new team.	Regarding the Middle East crisis, Obama said that he would form a special team	Bark Obama said about the problem of middle East that he will make a special team for it.	He gives a special team for the middle east crisis	-73.2058	-70.9354	-82.3924	-23.0583	-72.5697	-69.4153	-81.9253	-23.6748
mhr_urd_20090112.0002__10	جومشرقِ وسطٰی میں قیام امن کی کوششوں کے لیے 20 جنوری کے بعد کام شروع کردےگی۔	That will start working for peace in middle east from January 20th.	which will start working on establishing peace in the Middle East from the 20th of January.	That will start work after 20 January for the peace of middle East.	The efforts will be taken towards peace woll be started after january 20.	-67.8272	-36.1314	-31.0507	-74.5787	-66.3319	-35.1967	-31.0323	-75.739
mhr_urd_20090113.0007__1	صدرجارج بش امریکی نااہل و منفور صدر بش نے آخری پریس خطاب میں اپنی غلطیوں اورجرائم کا اعتراف کیا ہے	Bush; the incompetent president of America, confessed his mistakes in last address to the press.	President George Bush, unable and disliked president Bush accepted his mistakes and crimes in his last press statement.	The president Jarj Bush declared his mistakes and criminals in his last speech.	During one of the press meet, Bush acknowledged the mistake of appointing incompetants.	-58.074	-61.6965	-77.669	-77.7892	-58.8045	-61.968	-78.2354	-77.0017
mhr_urd_20090113.0007__2	مہر خبررساں ایجنسی نے ایسوسی ایٹڈ پریس کے حوالے سے نقل کیا ہے کہ امریکی صدر جارج بش نے اپنے دور کی آخری پریس کانفرنس میں متعدد اپنی غلطیوں اور جرائم کا اعتراف کیا ہے۔	Every news agency has cited Associated Press that in his last press conference American president George Bush has confessed many mistakes and crimes .	Mehr News Agency related from Associated Press that the American president George Bush, in the last press conference of his term, accepted numerous of his mistakes and crimes.	The expert News agency said about the Associate Press that American president Bush declared his mistakes and criminals in last press conference.	The News agency Mehr, ssociated the admittance of the US president George Bush's mistake to a crime	-75.4624	-87.2619	-68.2875	-119.639	-76.4655	-88.3009	-69.5724	-119.088
mhr_urd_20090113.0007__3	وہائٹ ہاوٴس میں پریس کانفرنس سے خطاب کرتے ہوئے صدر بش نے کہاکہ وہ نو منتخب صدر اوبامہ کی نسبت خیر سگالی کے جذبات رکھتے ہیں، تاہم اوبامہ کے لئے سب سے بڑا چیلینج یہ ہوگا کہ وہ امریکہ پر ممکنہ حملے کو روکیں۔	In a Press Conference in White House, President Bush has said that he has good wishes for newly elected President Obama but the biggest challenge will remain to protect USA from terrorist attack	Speaking during the press conference at the White House, President Bush said that though newly elected president Obama has the feelings of well wishing, still, the biggest challenge facing Obama would be to prevent possible attacks on America.	During his press conference at White House President Bush offered his best wishes to newly elected President Obama and said that the biggest challenge would be to protect America from every possible attack.	The US president George bush said in the White house conference that it would be a goodwill to elect a new president and stopping it would be a biggest attack on the United states.	-119.088	-214.126	-125.298	-72.9355	-116.85	-216.959	-125.627	-70.599
mhr_urd_20090113.0007__4	انہوں نے کہا کہ عراق میں مشن کی تکمیل اور سوشل سیکورٹی اصلاحات انکی غلطیاں تھیں۔	he said that Iraq mission and social security amendments where his mistake	He said that the completion of the Iraq mission and social security reforms were his mistakes.	He said that the completion of Iraq mission and improvements in social security are his mistakes.	He also said that, it was a mistake to complete the mission in Iraq and the social security reforms	-35.0496	-39.8408	-41.0432	-41.1662	-35.8212	-40.4022	-41.0887	-36.3688
mhr_urd_20090113.0007__5	صدر بش نے کہا کہ انہوں نے جو کچھ کیا سو امریکہ کے تحفظ کے لئے کیا۔	President Bush has said that what ever he did he did in the benefit of America	President Bush said that whatever he did, he did it for the sake of protecting America.	President Bush said that he did everything for the protection of America.	Bush, the US president said that he has done 100 for the protection of the United states.	-38.4145	-41.0676	-24.7037	-37.2382	-36.5864	-39.1051	-22.215	-34.0325
mhr_urd_20090113.0007__6	غزہ میں جاری اسرائیلی جارحیت کے حوالے سے پوچھے گئے متعدد سوالوں کے جواب میں صدر بش نے کہا کہ اسرائیل کو اپنے دفاع کا حق حاصل ہے ان کے مطابق حماس کو اپنا دفاع کرنے کا حق حاصل نہیں ہے اور حماس کو اسرائیل پر ہاتھ نہیں اٹھانا چاہیے اور امریکہ کی طرح دنیا کو ظالم کے بجائے مظلوم کا گلا دبانا چاہیے	In response to the many questions related to Israel invasion in Gaza President bush says that Israel has the right to defend accordins to him Hamas should not attack Israel and world, like america should help cruel instead of helping victim.	Upon being asked various questions about the Israeli inflictions on Gaza, President Bush said that Israel has the right to defend itself. According to him, Hamas does not have the right to defend itself and Hamas should not do anything to Israel, and like America, the whole world should choke the oppressed rather than the oppressor.	In response to several questions asked about Israeli aggression in Gaza President Bush replied that Israel has the right to protect herself but Hamas does not and Hamas should not attack Israel and like America the whole world should strangle the oppressed instead of the oppressor.	President Bush said that the Israeli's have right to defent themself and they asked many questions in the Gaza. He also said that the Hamas have no rights to defend and they should not be supported by the world. Only the oppressed should be strangled.	-155.448	-226.488	-169.797	-261.028	-151.495	-216.13	-169.87	-259.263
mhr_urd_20090113.0007__7	امریکہ کے نالائق نااہل اور منفور صدر نے کہا کہ حماس کو ہتھیار بھی فراہم نہیں کرنے چاہییں جبکہ امریکہ اسرائیل کو دنیا کے سب سے مہلک اور تباہ کن ہتھیار فراہم کررہا ہے فلسطینیوں کے قتل عام میں اسرائیل امریکی ہتھیاروں سے استفادہ کررہا ہے بش نے اسرائیل نواز عربوں کی بھی تعریف کی اور انیھں اسرائیل کا دوست قراردیا۔	American uneducated,unqualified and arrogant President has said that weapons should not be provided to Hamas for as much America is providing Israel with the most destructive weapons and Israelis is using and advantage in killing Palestine people. Bush also praises Arab who are in the favor of Israel and called them friend of Israel.	The incapable and despicable president of the United States said that Hamas should not be given weapons either, while America is providing Israel the worlds most destructive weapons. Israel is using American weapons to massacre Palestinians and Bush also praised the Israel supporting Arabs, calling them the friends of Israel.	America's most incompetent and ineligible president said that Hamas should not be provided arms however America is giving the most devastating weapons to Israel who are using these weapons in the genocide of Palestinians. Also criticized pro Israeli Arabs and declared them friends of Israel.	The US president said that the HAMAS should not unnecessarily provide the israel with the deadly weapons and harm the Palestinians by the US weapons. Also, Bush also praised Nawaz Arabs who is a friend of Israel.	-242.279	-170.034	-179.301	-113.853	-245.387	-170.36	-180.606	-114.976
mhr_urd_20090113.0007__8	بش نے ابو غریب اور گوانتاناما جیلوں میں ہونے والے بعض جرائم پر شرمندگی کا اظہار کیا۔	Bush has shown some abashment regarding the crimes in Abu Gharib and Gountanamo Prisons.	Bush expressed shame at some of the crimes going on in the Abu Ghraib and Guatenamo jails.	Bush was embarrassed about the crimes committed in Abu Garib and Guantanamo bay prisons.	Bush jailed Abu and is in guilt of crime.	-155.557	-88.2467	-82.7099	-35.7909	-156.328	-87.3921	-81.5348	-36.0732
mhr_urd_20090113.0007__9	مبصرین کا کہنا ہے بش پر جنگی جرائم کا مقدمہ قائم ہونا چاہیے اور جو تنظیمیں اس کام کو انجام دیں گی ان کا انسانیت پر بہت بڑا احسان ہوگا۔	Analyst has said that there should be a case of criminal offense against Bush. those Organization which gonna do this they will have a beneficence on all Humanity.	People are opining that cases should be filed against Bush for his war crimes, and that the organisations which manage to do this will have done a great service to humanity.	Experts say that Bush should be trialled for war crimes and the organizations who will do this will do great benefit to mankind.	Viewers say that the crimes of war agaisnt Bush should be set up in organisations and should favor the work of developing humanity.	-192.632	-110.71	-131.82	-137.217	-189.551	-109.111	-133.656	-136.126
mhr_urd_20090115.0005__1	صدر احمدی نژاد ایرانی صدر نے عرب ممالک کے رہنماؤں کی خاموشی پر افسوس کا اظہار کیا ہے	President Ahmdi Nijad has shown pity on Arab nations on their silence	The Iranian President Ahmedinejad expressed sorrow over the silence of the Arab leaders.	Iranian President Ahmedi Nizad regretted the silence of Arab countries.	President of Iran Ahmadinejad has expressed sorrows on the silence of Arab Leaders	-118.809	-79.9964	-108.313	-79.6546	-119.424	-80.2547	-107.802	-81.8218
mhr_urd_20090115.0005__2	مہر خبررساں ایجنسی کی رپورٹ کے مطابق کہا ہے کہ ایران کے صدر ڈاکٹر محموداحمدی نژاد نے غزہ پر اسرائیلی جارحیت اور اس کے ظلم وستم پرعرب رہنماؤں کی خاموشی پر شد ید تنقید کر تے ہو ئے افسوس کا اظہار کیا ہے۔	Mahr News Agency reported that Iran's President Dr. Mahmud Ahmdi Nijad has shown regret and criticize Arab Nation for keeping there Silence on the issue of Israeli bloodily on Gaza.	According to a report by Mehr News Agency, the Iranian President Mahmood Ahmadinejad criticized the Arab leaders silence on the Israeli inhumanity and oppression on Gaza, expressing his sorrow.	According to all news agencies Iranian president Doctor Ahmedi Nizad has strongly criticized silence of Arab leaders on the Israeli aggression and oppression.	According to the report of Mehr news agency has said that Iranian President Dr. Mehmood Ahmadinejad has strongly condemned and expressed sorrows on the silence of Arab Leaders on the aggression and cruelties of Israel in Gaza.	-293.313	-177.594	-184.695	-189.073	-293.058	-178.639	-186.056	-188.239
mhr_urd_20090115.0005__3	صدراحمد ی نژاد نے عرب ممالک اور ان کے سر براہوں کی غزہ پر اسرائیل کی وحشیانہ کارروائی پر خاموشی پر تعجب کا اظہارکرتے ہوئے کہا ہے کہ اسرائیل فلسطینی عوام کاہو لوکاسٹ کر رہا ہے فلسطینی بچوں ، عورتوں اور عام شہریوں کو اپنی بربریت کا نشانہ بنا رہا ہے اور عرب رہنماؤن نے حتی ایک بیان بھی جاری نہیں کیا ہے۔	President Ahmdi Nijad has shown surprise on the silence of Arab nations on such Brutal activities of Israel in Gaza. He said that Israel is doing Holocaust , Palestine children, women and civil citizens are been killed and no Arab leaders has given any statement yet.	President Ahmadinejad said, expressing surprise over the Arab countries and their leaders silence over the beastly acts of Israel, that Israel is subjecting the Palestinian public to a holocaust. They are making the Palestinian children, women and civilians targets of their barbarianism, and the Arab leaders have not even given one statement.	President Ahmedi Nizad is shocked on the silence of Arab countries and their leaders on the Israeli aggression on Gaza and said that Israel is doing Holocaust of Palestinians, terrorizing Palestinian children, women and ordinary citizens.	While expressing his amusement about Arab countries and silence of their leaders on the inhuman brutalities of Israel in Gaza President Ahmadinejad has said that Israel is Holocausting the Palestinian people, targeting the Palestinian children, women and civilian people and Arab Leaders didn't even bother to issue a statement.	-215.954	-190.411	-210.53	-254.016	-215.654	-190.445	-208.344	-253.61
mhr_urd_20090115.0005__4	صدر احمدی نژاد نےکہا ہے کہ اسرائیل کے خلاف تمام عرب ممالک متحد ہوجائیں اور غزہ کے مظلوم مسلمانوں کو اسرائیل کے شر اور اس کے ظلم وستم سے بچائیں۔	President Ahmedinejad said that all Arab countries should unite against Israel and save the oppressed Muslims of Gaza from the harm and oppression of Israel.	The president Ahmade Nazad said that All Arab countries should make union against Israel and save the unjustly treated Muslims from badness and unjustly treating of Irael.	President Ahmede Nejad has called upon all the Arab countries to unite against Israel and to save the oppressed Muslims of Gaza Israel's harm and tyranny.	President Ahmadinejad has said that all the Arab countries must unite against Israel and save the poor people of Gaza from the brutality of Israel.	-108.44	-232.765	-149.381	-98.1494	-110.558	-234.792	-151.107	-99.3284
mhr_urd_20090115.0013__1	احمدی نژاد سعودی عرب کے بادشاہ غزہ میں اسرائیل کی طرف سے انسانی نسل کشی کےبارے میں اپنا مؤقف واضح کریں	Ahmadinejad: The king of Saudi Arabia clarify his position on the massacre in Gaza by Israel.	The king of Saudi Arabia Ahmade Nazad should show his view about the killing humanity by Israel in Ghaza.	Ahmade Nejad; Saudi King should clarify his stance on the genocide being done in Gaza by Israel.	Ahmadinejad, King of Saudi Arabia must declare his statement about human assassination in Gaza by Israel.	-80.6249	-165.67	-127.791	-89.1022	-80.8505	-166.652	-128.562	-90.0523
mhr_urd_20090115.0013__2	مہر خبررساں ایجنسی کی رپورٹ کے مطابق صدر محمود احمدی نژاد نے سعودی عرب کے فرمانروا ملک عبداللہ کے نام اپنے پیغام میں کہا ہے کہ سعودی عرب کے مسلمان بادشاہ کا غزہ میں انسانی نسل کشی پر سکوت اور غزہ میں معصوم بچوں اور عورتوں کے قتل عام پر خاموشی دشمنان اسلام کی حوصلہ افزائی کا سبب بنی ہوئی ہے	According to a report by Mehr news agency, the President Mahmood Ahmadinejad has told the Saudi Arabian Muslim ruler, King Abdullah, that his silence upon the human massacre in Gaza and not protesting against the killing of innocent children and women in Gaza has become a means of encouragement for the enemies of Islam.	According to an expert news report The President Mahmood Ahmade Zazad send a message to the commander or Saudi Arabia King Abdullah that the quite of Islamic king Saudi Arabia at the killing of humanity by Israel in Ghaza and to kill the innocent children and openly killing of women is encourage the enemy of Islam.	According to the report by MAHAR/MEHR news agency, President Ahmede Nejad in his message to the Saudi King Malik Abdullah declared that the silence on the human genocide in Gaza and muteness on the murder of innocent children and women by the Muslim King of Saudi Arabia is a reason that is encouraging of the enemies of Islam.	According to the report of Mother news agency President Mehmood Ahmadinejad said to Malik Abdullah in his message that silence of Muslim King of Saudi Arabia on the human assassination in Gaza and on the killing of innocent women and children is encouraging enemies of Islam.	-236.215	-278.83	-338.279	-244.102	-234.36	-278.702	-340.982	-241.169
